cadcallid,street,stoptime,beat,race,resident,sex,age,Location,srch_initiated,search_duration,Area_of_Search_Driver_Only,Area_of_Search_Driver_and_Property,Area_of_Search_No_Search,Area_of_Search_Property_Only,Discovery_of_Contraband_Type_of_Contraband_Found_Alcohol,Discovery_of_Contraband_Type_of_Contraband_Found_Currency,Discovery_of_Contraband_Type_of_Contraband_Found_Drugs_Alcohol_Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Drugs_Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Marijuana,Discovery_of_Contraband_Type_of_Contraband_Found_NA_or_No_Contraband_Found,Discovery_of_Contraband_Type_of_Contraband_Found_Other,Discovery_of_Contraband_Type_of_Contraband_Found_Other_Drugs,Discovery_of_Contraband_Type_of_Contraband_Found_Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Stolen_Property,Discovery_of_Contraband_Type_of_Contraband_Found_Weapon,Reasons_For_Search_Consent,Reasons_For_Search_Drug_Dog_Alert,Reasons_For_Search_Drug_Alcohol_Odor,Reasons_For_Search_Drug_Alcohol_Odor_Alcohol_Odor,Reasons_For_Search_Drug_Alcohol_Odor_Marijuana_Odor,Reasons_For_Search_Drug_Alcohol_Odor_Other_Odor,Reasons_For_Search_Incident_to_Arrest,Reasons_For_Search_Inventory,Reasons_For_Search_NA_No_Search_Conducted,Reasons_For_Search_Other,Reasons_For_Search_Plain_View_Contraband,Reasons_For_Search_Reasonable_Suspicion_Weapon,Reasons_For_Stop_Equipment_Violation,Reasons_For_Stop_Equipment_Violation_Brake_Lights,Reasons_For_Stop_Equipment_Violation_Def_Windshield_or_Vision,Reasons_For_Stop_Equipment_Violation_Headlights,Reasons_For_Stop_Equipment_Violation_Improper_Exhaust_or_Muffler,Reasons_For_Stop_Equipment_Violation_License_Plate_Light,Reasons_For_Stop_Equipment_Violation_Other_Equip_Violation,Reasons_For_Stop_Equipment_Violation_Seatbelt,Reasons_For_Stop_Equipment_Violation_Taillights,Reasons_For_Stop_Equipment_Violation_Turn_Signal,Reasons_For_Stop_Equipment_Violation_Windshield_Wipers,Reasons_For_Stop_Interstate_Highway_Stop,Reasons_For_Stop_Investigative_Violation,Reasons_For_Stop_Investigative_Violation_ALPR_or_Computer_Assist,Reasons_For_Stop_Investigative_Violation_Call_For_Service,Reasons_For_Stop_Investigative_Violation_Check_Point,Reasons_For_Stop_Investigative_Violation_Detective_or_Crime_Bulletin,Reasons_For_Stop_Investigative_Violation_Matching_Suspect_Description,Reasons_For_Stop_Investigative_Violation_Observed_Crime,Reasons_For_Stop_Investigative_Violation_Officer_Initiative,Reasons_For_Stop_Investigative_Violation_Other,Reasons_For_Stop_Investigative_Violation_Pretext_Stop,Reasons_For_Stop_Investigative_Violation_RS_Drug_Activity,Reasons_For_Stop_Investigative_Violation_Welfare_Check,Reasons_For_Stop_License_Plate_Violation,Reasons_For_Stop_License_or_Registration_Violation,Reasons_For_Stop_License_or_Registration_Violation_Invalid_Drivers_License,Reasons_For_Stop_Moving_Violation,Reasons_For_Stop_Moving_Violation_Careless_and_Imprudent,Reasons_For_Stop_Moving_Violation_Commercial_Vehicle_Enforcement,Reasons_For_Stop_Moving_Violation_Distracted_Driving,Reasons_For_Stop_Moving_Violation_Fail_to_Signal,Reasons_For_Stop_Moving_Violation_Failure_to_Yield,Reasons_For_Stop_Moving_Violation_Follow_Too_Close,Reasons_For_Stop_Moving_Violation_Lane_Violation,Reasons_For_Stop_Moving_Violation_Other,Reasons_For_Stop_Moving_Violation_Red_Light_or_Stop_Sign,Reasons_For_Stop_Moving_Violation_School_or_Construction,Reasons_For_Stop_Moving_Violation_Speed,Reasons_For_Stop_Moving_Violation_Speed_1_5_MPH,Reasons_For_Stop_Moving_Violation_Speed_11_20_MPH,Reasons_For_Stop_Moving_Violation_Speed_21plus_MPH,Reasons_For_Stop_Moving_Violation_Speed_6_10_MPH,Reasons_For_Stop_NA_Not_Applicable,Result_of_Arrest_DWI_BAC,Result_of_Arrest_Driver_Not_Arrested,Result_of_Arrest_Drug_Violation,Result_of_Arrest_Offense_Against_Person,Result_of_Arrest_Other,Result_of_Arrest_Other_Weapon_Violation,Result_of_Arrest_Property_Crime,Result_of_Arrest_Resisting_Arrest,Result_of_Arrest_Traffic_Violation,Result_of_Arrest_Warrant,Result_of_Stop_Arrest,Result_of_Stop_Citation,Result_of_Stop_Citation_Equipment,Result_of_Stop_Citation_License_or_Registration,Result_of_Stop_Citation_Moving,Result_of_Stop_No_Action,Result_of_Stop_Other,Result_of_Stop_Warning,Result_of_Stop_Warning_Equipment,Result_of_Stop_Warning_License_or_Registration,Result_of_Stop_Warning_Moving,hour_stop,DoW,day_night,month
2024291823,1289 I70 W,2024-10-27 15:08:14.000,"40  ","W ","N   ",M,18-29,Interstate Highway,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,15,Sun,day,October
2024291603,3200-BLK CREASY SPRINGS RD,2024-10-27 10:28:56.000,"10  ","W ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,Sun,day,October
2024291621,N WEST BLVD/I70 DR SW,2024-10-27 10:48:32.000,"20  ","A ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10,Sun,day,October
2024291174,JEWELL AVE/W BUSINESS LOOP 70,2024-10-26 19:24:00.000,"20  ","W ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,19,Sat,night,October
2024292290,BLUE RIDGE RD/LANCE DR,2024-10-28 07:13:00.000,"30  ","W ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,07,Mon,day,October
2024292159,E BUSINESS LOOP 70/EDISON ST,2024-10-27 22:49:00.000,"30  ","B ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,22,Sun,night,October
2024292344,2016 NELWOOD DR,2024-10-28 08:21:00.000,"40  ","W ","Y   ",F,Under 18,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,08,Mon,day,October
2024291489,W BUSINESS LOOP 70/PARKADE BLVD,2024-10-27 07:19:12.000,"20  ","W ","N   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,07,Sun,day,October
2024290807,CREASY SPRINGS RD/PROCTOR DR,2024-10-26 11:39:43.000,"10  ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11,Sat,day,October
2024291218,900 SMILEY LN,2024-10-26 20:26:00.000,"10  ","W ","N   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20,Sat,night,October
2024292468,VETERANS UNITED DR/STATE FARM PKWY,2024-10-28 10:19:00.000,"60  ","B ","Y   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,Mon,day,October
2024292454,1804 PARIS RD,2024-10-28 10:06:00.000,"40  ","W ","N   ",F,65+,State Highway,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,Mon,day,October
2024292466,1800-BLK PARIS RD,2024-10-28 10:18:00.000,"40  ","H ","Y   ",M,18-29,State Highway,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,Mon,day,October
2024292878,N GARTH AVE/E BUSINESS LOOP 70,2024-10-28 16:40:00.000,"20  ","B ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,16,Mon,day,October
2024293042,CLARK LN/CREEKWOOD PKWY,2024-10-28 19:40:00.000,"40  ","W ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,19,Mon,night,October
2024292494,2100-BLK ROCK QUARRY RD,2024-10-28 10:44:00.000,"80  ","W ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,Mon,day,October
2024292730,DEERFIELD DR/SMILEY LN,2024-10-28 14:04:00.000,"30  ","A ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,14,Mon,day,October
2024292389,PARIS RD/MONROE ST,2024-10-28 09:07:00.000,"70  ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,09,Mon,day,October
2024288256,BROADWAY BLUFFS DR/TRIMBLE RD,2024-10-23 20:39:00.000,"80  ","W ","N   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,20,Wed,night,October
2024292116,112 S PROVIDENCE RD,2024-10-27 21:55:43.000,"50  ","W ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,21,Sun,night,October
2024292070,2001 W BROADWAY,2024-10-27 20:55:00.000,"50  ","W ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,20,Sun,night,October
2024291225,SMILEY LN/SULLIVAN ST,2024-10-26 20:41:00.000,"10  ","W ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,20,Sat,night,October
2024292126,711 N PROVIDENCE RD,2024-10-27 22:05:00.000,"20  ","B ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,Sun,night,October
2024279757,FORUM BLVD/CHAPEL HILL RD,2024-10-15 09:03:00.000,"50  ","W ","Y   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,09,Tue,day,October
2024279653,BOLD VENTURE DR/SMILEY LN,2024-10-15 07:03:00.000,"30  ","W ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,07,Tue,day,October
2024279706,108 AUSTIN AVE,2024-10-15 08:11:00.000,"20  ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,08,Tue,day,October
2024279734,HILLCREST DR/S OLD 63,2024-10-15 08:37:00.000,"80  ","B ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,08,Tue,day,October
2024292047,220 N EIGHTH ST,2024-10-27 20:20:20.000,"70D ","W ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20,Sun,night,October
2024292045,N PROVIDENCE RD/NEBRASKA AVE,2024-10-27 20:14:00.000,"20  ","B ","Y   ",M,40-64,City Street,"Y   ",0-15 MINUTES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,20,Sun,night,October
2024292306,4200-BLK BOLD VENTURE DR,2024-10-28 07:33:00.000,"30  ","W ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,07,Mon,day,October
2024292320,1376 BLUE RIDGE RD,2024-10-28 07:48:00.000,"30  ","W ","N   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,07,Mon,day,October
2024292438,GRINDSTONE PKWY/ROCK QUARRY RD,2024-10-28 09:52:00.000,"60  ","W ","Y   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,09,Mon,day,October
2024292741,OAKLAND GRAVEL RD/NORTHRIDGE DR,2024-10-28 14:15:00.000,"30  ","W ","Y   ",F,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,14,Mon,day,October
2024292475,E LESLIE LN/N GARTH AVE,2024-10-28 10:24:00.000,"10  ","W ","Y   ",M,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,Mon,day,October
2024292289,GRINDSTONE PKWY/GRINDSTONE PLAZA DR,2024-10-28 07:08:00.000,"60  ","B ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,07,Mon,day,October
2024280139,FAIRVIEW AVE/N SEVENTH ST,2024-10-15 15:53:00.000,"20  ","W ","Y   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,15,Tue,day,October
2024280335,BLUE RIDGE RD/DERBY RIDGE DR,2024-10-15 20:05:00.000,"30  ","H ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,20,Tue,night,October
2024280482,E BROADWAY/N FOURTH ST,2024-10-16 00:09:00.000,"70D ","W ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,00,Wed,night,October
2024280398,VANDIVER DR/PARKER ST,2024-10-15 21:35:00.000,"30  ","W ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,Tue,night,October
2024292585,OAKLAND GRAVEL RD/BLUE RIDGE RD,2024-10-28 12:15:00.000,"30  ","W ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,12,Mon,day,October
2024292707,AMMONETTE ST/N OLD 63,2024-10-28 13:48:00.000,"70  ","H ","N   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,13,Mon,day,October
2024293051,E BROADWAY/N OLD 63,2024-10-28 19:47:00.000,"80  ","W ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,19,Mon,night,October
2024293065,E WALNUT ST/N SECOND ST,2024-10-28 20:02:00.000,"50  ","B ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20,Mon,night,October
2024293167,3200-BLK CREASY SPRINGS RD,2024-10-28 23:09:00.000,"10  ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,23,Mon,night,October
