inci_id,address,nature,calltime,hour,DoW,day_night,Race,Age,Gender,Resident,Location,Speed,Lane Violation,Follow to Close,Fail to Signal,CVE,Other,Moving,Equipment,License,Investigative,Citation,Warning,No Action,Other Result,What Searched,Consent,Inventory,Drug_Alcohol Odor,Incident to Arrest,Plain View Contraband,Suspicion Weapon,Drug Dog,Other Basis,Search Duration,Contraband Found,Drug_Alcohol,Currency,Weapon,Stolen Property,Other Contraband,Driver Arrest,Warrant,Drug Violation,Resist Arrest,Offense Against Person,Traffic Violation,DWI BAC,Property Crime,Other Violation,Special Op,Admit Prior Use
2018252667,CONNECTOR OFFR EB/I70 E,T TRFC STOP,11/15/2018 21:48,21,Thu,night,W,40+,M,Y,INT,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252668,E BUSINESS LOOP 70/N SEVENTH ST,T TRFC STOP,11/15/2018 21:57,21,Thu,night,W,18--29,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252670,CONLEY RD/CONNECTOR,T TRFC STOP,11/15/2018 21:59,21,Thu,night,W,18--29,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018252673,E BUSINESS LOOP 70/RANGE LINE ST,T TRFC STOP,11/15/2018 22:04,22,Thu,night,W,40+,M,Y,HWY,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252695,S WILLIAM ST/WILSON AVE,T TRFC STOP,11/15/2018 22:38,22,Thu,night,W,18--29,M,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252697,E GREEN MEADOWS RD/S PROVIDENCE RD,T TRFC STOP,11/15/2018 22:43,22,Thu,night,W,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252698,CLARK LN/SYLVAN LN,T TRFC STOP,11/15/2018 22:43,22,Thu,night,B,40+,M,Y,CITY,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018252703,BASS AVE/S WILLIAM ST,T TRFC STOP,11/15/2018 22:54,22,Thu,night,B,40+,M,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252710,900 900 VANDIVER DR,T TRFC STOP,11/15/2018 23:01,23,Thu,night,B,40+,F,Y,CITY,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,,NO
2018252713,MCKEE ST/ORCHARD LN,T TRFC STOP,11/15/2018 23:07,23,Thu,night,W,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252714,CLARK LN/CONNECTOR,T TRFC STOP,11/15/2018 23:07,23,Thu,night,W,40+,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252730,AVATAR CT/DERBY RIDGE DR,T TRFC STOP,11/15/2018 23:40,23,Thu,night,W,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,,
2018252741,PEACHTREE DR/W NIFONG BLVD,T TRFC STOP,11/15/2018 23:59,23,Thu,night,W,30--39,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252743,CLARK LN/SYLVAN LN,T TRFC STOP,11/16/2018 0:00,0,Fri,night,W,30--39,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252745,I70 W/RANGE LINE ST,T TRFC STOP,11/16/2018 0:07,0,Fri,night,B,18--29,M,Y,HWY,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,0,0,0,1,,
2018252749,BETHEL ST/MAPLE GROVE WAY,T TRFC STOP,11/16/2018 0:14,0,Fri,night,W,40+,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252762,E BROADWAY/HITT ST,T TRFC STOP,11/16/2018 0:47,0,Fri,night,W,18--29,M,Y,CITY,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252784,OAKLAND GRAVEL RD/SMILEY LN,T TRFC STOP,11/16/2018 1:38,1,Fri,night,B,40+,F,Y,CITY,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252787,CAMPUSVIEW DR/CARTER LN,T TRFC STOP,11/16/2018 1:44,1,Fri,night,B,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252792,BLUE RIDGE RD/RANGE LINE ST,T TRFC STOP,11/16/2018 1:48,1,Fri,night,B,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018252795,S PROVIDENCE RD/TURNER AVE,T TRFC STOP,11/16/2018 2:00,2,Fri,night,B,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018252813,N GARTH AVE/SWITZLER ST,T TRFC STOP,11/16/2018 3:07,3,Fri,night,W,18--29,M,Y,CITY,0,0,0,0,0,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018252823,2101 2101 PENNSYLVANIA DR,T TRFC STOP,11/16/2018 4:18,4,Fri,night,A,30--39,F,Y,CITY,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018253025,I70 W/N STADIUM BLVD,T TRFC STOP,11/16/2018 10:18,10,Fri,day,W,30--39,M,N,INT,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,NA,NA
2018253039,900 900-BLK S FAIRVIEW RD,T TRFC STOP,11/16/2018 10:30,10,Fri,day,W,18--29,M,Y,CITY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,NA,NA
2018253081,E BROADWAY/N EIGHTH ST,T TRFC STOP,11/16/2018 11:20,11,Fri,day,W,40+,M,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253450,4700 4700 CLARK LN,T TRFC STOP,11/16/2018 18:07,18,Fri,night,W,30--39,F,N,CITY,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253499,2404 2404 NELWOOD DR,T TRFC STOP,11/16/2018 19:32,19,Fri,night,B,40+,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253506,BURLINGTON ST/VANDIVER DR,T TRFC STOP,11/16/2018 19:51,19,Fri,night,W,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,,NO
2018253525,E STADIUM BLVD/S COLLEGE AVE,T TRFC STOP,11/16/2018 20:22,20,Fri,night,W,18--29,M,Y,CITY,0,1,0,0,0,1,2,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253537,BUTTONWOOD DR/E NIFONG BLVD,T TRFC STOP,11/16/2018 20:37,20,Fri,night,B,18--29,M,Y,CITY,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253541,I70 W/N PROVIDENCE RD OFFR WB,T TRFC STOP,11/16/2018 20:44,20,Fri,night,A,18--29,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253564,CRESCENT GREEN DR/W GREEN MEADOWS RD,T TRFC STOP,11/16/2018 21:16,21,Fri,night,B,18--29,M,Y,CITY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253576,S WEST BLVD/W STADIUM BLVD,T TRFC STOP,11/16/2018 21:34,21,Fri,night,W,40+,M,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253580,E BROADWAY/S COLLEGE ST,T TRFC STOP,11/16/2018 21:40,21,Fri,night,W,40+,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253581,ROTHWELL DR/W BROADWAY,T TRFC STOP,11/16/2018 21:42,21,Fri,night,B,30--39,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253584,N PROVIDENCE RD/PARK AVE,T TRFC STOP,11/16/2018 21:43,21,Fri,night,W,18--29,M,Y,CITY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,DWI,
2018253586,500 500 E NIFONG BLVD,T TRFC STOP,11/16/2018 21:47,21,Fri,night,W,18--29,M,N,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253589,E LESLIE LN/NEWTON DR,T TRFC STOP,11/16/2018 21:52,21,Fri,night,B,40+,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018253594,HOSPITAL DR/S COLLEGE AVE,T TRFC STOP,11/16/2018 22:01,22,Fri,night,W,18--29,F,N,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253595,E BROADWAY/N HWY 63 NB,T TRFC STOP,11/16/2018 22:03,22,Fri,night,W,40+,F,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253602,CARRIERIDGE DR/W NORTH CEDAR LAKE DR,T TRFC STOP,11/16/2018 22:11,22,Fri,night,W,18--29,M,Y,CITY,0,0,0,1,0,0,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253605,ANTHONY ST/S COLLEGE AVE,T TRFC STOP,11/16/2018 22:14,22,Fri,night,B,30--39,F,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253607,E BROADWAY/WAUGH ST,T TRFC STOP,11/16/2018 22:16,22,Fri,night,W,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253613,E GREEN MEADOWS RD/S PROVIDENCE RD,T TRFC STOP,11/16/2018 22:23,22,Fri,night,W,40+,F,Y,CITY,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253614,N COLLEGE AVE/WINDSOR ST,T TRFC STOP,11/16/2018 22:24,22,Fri,night,W,18--29,F,N,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253616,N TENTH ST/PARK AVE,T TRFC STOP,11/16/2018 22:26,22,Fri,night,O,18--29,M,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253620,E STADIUM BLVD/S PROVIDENCE RD,T TRFC STOP,11/16/2018 22:34,22,Fri,night,W,18--29,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253624,S OLD 63/SHEPARD BLVD,T TRFC STOP,11/16/2018 22:40,22,Fri,night,W,18--29,F,Y,CITY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,DWI,
2018253625,BEARFIELD RD/GRINDSTONE PKWY,T TRFC STOP,11/16/2018 22:41,22,Fri,night,B,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253626,CARTER LN/S PROVIDENCE RD,T TRFC STOP,11/16/2018 22:42,22,Fri,night,B,40+,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253632,BASS AVE/S WILLIAM ST,T TRFC STOP,11/16/2018 22:54,22,Fri,night,W,30--39,M,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253637,N COLLEGE AVE/WILKES BLVD,T TRFC STOP,11/16/2018 23:03,23,Fri,night,W,18--29,F,N,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018253642,E BROADWAY/N FOURTH ST,T TRFC STOP,11/16/2018 23:13,23,Fri,night,W,18--29,F,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253650,N PROVIDENCE RD/WILKES BLVD,T TRFC STOP,11/16/2018 23:24,23,Fri,night,W,40+,M,Y,CITY,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Driver and Property,0,0,0,1,0,0,0,0,0--15,YCON,1,0,0,0,0,YES,0,0,0,0,0,1,0,0,DWI,
2018253651,ALDEAH AVE/W BROADWAY,T TRFC STOP,11/16/2018 23:25,23,Fri,night,W,18--29,M,Y,CITY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253658,CLARK LN/HANOVER BLVD,T TRFC STOP,11/16/2018 23:53,23,Fri,night,B,30--39,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,,
2018253675,2201 2201 RANGE LINE ST,T TRFC STOP,11/17/2018 0:16,0,Sat,night,W,18--29,M,N,CITY,0,1,0,1,0,1,3,0,0,0,1,0,0,0,Driver ONLY,0,0,0,1,0,0,0,0,0--15,NONE,0,0,0,0,0,YES,0,0,0,0,0,1,0,0,,NO
2018253690,E BROADWAY/N TENTH ST,T TRFC STOP,11/17/2018 0:48,0,Sat,night,O,18--29,F,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253703,E SOUTHAMPTON DR/S PROVIDENCE RD,T TRFC STOP,11/17/2018 1:11,1,Sat,night,B,18--29,M,Y,CITY,0,1,0,0,0,0,1,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,1,0,0,DWI,NO
2018253709,E SOUTHAMPTON DR/S PROVIDENCE RD,T TRFC STOP,11/17/2018 1:25,1,Sat,night,W,18--29,M,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253715,2001 2001 E BROADWAY,T TRFC STOP,11/17/2018 1:36,1,Sat,night,W,18--29,F,N,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253727,E STADIUM BLVD/S COLLEGE AVE,T TRFC STOP,11/17/2018 2:14,2,Sat,night,W,18--29,F,Y,CITY,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,NO
2018253739,ELM ST/S FIFTH ST,T TRFC STOP,11/17/2018 3:00,3,Sat,night,A,30--39,M,Y,CITY,0,1,0,0,0,1,2,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,DWI,
2018253741,E SOUTHAMPTON DR/S PROVIDENCE RD,T TRFC STOP,11/17/2018 3:19,3,Sat,night,W,Under 18,M,N,CITY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253744,E SOUTHAMPTON DR/S PROVIDENCE RD,T TRFC STOP,11/17/2018 4:02,4,Sat,night,W,Under 18,M,N,CITY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253748,GRINDSTONE PKWY/S HWY 63 SB,T TRFC STOP,11/17/2018 4:21,4,Sat,night,B,40+,M,Y,CITY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253753,GRINDSTONE PKWY/ROCK QUARRY RD,T TRFC STOP,11/17/2018 4:37,4,Sat,night,W,18--29,M,Y,CITY,0,0,0,0,0,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253887,N PROVIDENCE RD/PARK AVE,T TRFC STOP,11/17/2018 11:11,11,Sat,day,W,30--39,M,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253898,3609 3609 PARIS RD,T TRFC STOP,11/17/2018 11:28,11,Sat,day,W,40+,M,Y,HWY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253907,4151 4151 PARIS RD,T TRFC STOP,11/17/2018 11:39,11,Sat,day,W,40+,F,N,HWY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253914,E BROADWAY/N PROVIDENCE RD,T TRFC STOP,11/17/2018 11:52,11,Sat,day,W,40+,F,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253915,4600 4600-104 PARIS RD,T TRFC STOP,11/17/2018 11:54,11,Sat,day,W,40+,M,Y,HWY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253922,4800 4800 PARIS RD,T TRFC STOP,11/17/2018 12:04,12,Sat,day,W,40+,F,N,HWY,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253923,E BURNAM RD/S PROVIDENCE RD,T TRFC STOP,11/17/2018 12:11,12,Sat,day,W,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253925,PARIS RD/WACO RD,T TRFC STOP,11/17/2018 12:15,12,Sat,day,W,18--29,F,Y,HWY,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253933,PARIS RD/WACO RD,T TRFC STOP,11/17/2018 12:22,12,Sat,day,W,18--29,M,N,HWY,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253938,5400 5400 PARIS RD,T TRFC STOP,11/17/2018 12:32,12,Sat,day,W,40+,M,N,HWY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253946,5400 5400 PARIS RD,T TRFC STOP,11/17/2018 12:45,12,Sat,day,W,18--29,M,Y,HWY,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253956,4800 4800 PARIS RD,T TRFC STOP,11/17/2018 12:56,12,Sat,day,W,40+,F,Y,HWY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018253965,4800 4800 PARIS RD,T TRFC STOP,11/17/2018 13:08,13,Sat,day,W,30--39,M,Y,HWY,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,YES,0,0,0,0,1,0,0,0,,
2018254015,E ASH ST/N TENTH ST,T TRFC STOP,11/17/2018 14:38,14,Sat,day,W,30--39,M,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254017,E ASH ST/N TENTH ST,T TRFC STOP,11/17/2018 14:39,14,Sat,day,W,18--29,F,Y,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254078,GRINDSTONE PKWY/ROCK QUARRY RD,T TRFC STOP,11/17/2018 16:01,16,Sat,day,W,30--39,F,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254086,BLUFF CREEK DR/GRINDSTONE PKWY,T TRFC STOP,11/17/2018 16:12,16,Sat,day,A,18--29,M,N,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254092,BEARFIELD RD/GRINDSTONE PKWY,T TRFC STOP,11/17/2018 16:19,16,Sat,day,W,18--29,F,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254129,E GREEN MEADOWS RD/GRINDSTONE PKWY,T TRFC STOP,11/17/2018 17:15,17,Sat,day,B,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254134,BEARFIELD RD/GRINDSTONE PKWY,T TRFC STOP,11/17/2018 17:22,17,Sat,day,I,40+,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254146,GRINDSTONE PKWY/ROCK QUARRY RD,T TRFC STOP,11/17/2018 17:32,17,Sat,day,W,40+,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254151,E NIFONG BLVD/S PROVIDENCE RD,T TRFC STOP,11/17/2018 17:41,17,Sat,day,W,30--39,M,N,HWY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254197,BIG BEAR BLVD/RANGE LINE ST,T TRFC STOP,11/17/2018 19:05,19,Sat,night,B,40+,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018254240,E NIFONG BLVD/S PROVIDENCE RD,T TRFC STOP,11/17/2018 20:15,20,Sat,night,W,Under 18,F,N,HWY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254247,1410 1410 FORUM BLVD,T TRFC STOP,11/17/2018 20:43,20,Sat,night,W,40+,F,N,CITY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018254254,I70 DR SW/N STADIUM BLVD,T TRFC STOP,11/17/2018 20:53,20,Sat,night,H,40+,F,N,HWY,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
